appearance_id,cluster_id,canonical_name,inferred_designation,confidence_score,raw_name,norm_name,designation_raw,case_id,hearing_date,appearing_for,desig_inference_reason,name_selection_reason
1513,4,Ashok Malik,SENIOR,0.95,Ashok Malik,ashok malik,Sr. Adv.,10481,2025-02-24,Petitioner,unanimous_3plus+latest_agrees,most_frequent
2270,4,Ashok Malik,SENIOR,0.95,Ashok Malik,ashok malik,Sr. Advocate,10729,2020-08-04,Intervenor,unanimous_3plus+latest_agrees,most_frequent
3118,4,Ashok Malik,SENIOR,0.95,Ashok Malik,ashok malik,Sr.Adv,10997,2021-03-02,Union of India,unanimous_3plus+latest_agrees,most_frequent
5,5,Aakanksha Sahani,AOR,0.95,Aakanksha Sahani,aakanksha sahani,AOR,10002,2025-03-25,Petitioner,unanimous_3plus+latest_agrees,most_frequent
1538,5,Aakanksha Sahani,AOR,0.95,Aakanksha Sahani,aakanksha sahani,Advocate-on-Record,10489,2024-09-09,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2530,5,Aakanksha Sahani,AOR,0.95,Aakanksha Sahani,aakanksha sahani,AoR,10811,2019-02-12,Union of India,unanimous_3plus+latest_agrees,most_frequent
3357,5,Aakanksha Sahani,AOR,0.95,Aakanksha Sahani,aakanksha sahani,AoR,11079,2022-08-19,State,unanimous_3plus+latest_agrees,most_frequent
3487,5,Aakanksha Sahani,AOR,0.95,Aakanksha Sahani,aakanksha sahani,Advocate on Record,11119,2023-07-08,Respondent,unanimous_3plus+latest_agrees,most_frequent
7,6,R Balasubhramanium,SENIOR,0.95,R. Balasubramaium,r balasubramaium,Sr. Advocate,10003,2020-11-26,Petitioner,unanimous_3plus+latest_agrees,most_frequent
42,6,R Balasubhramanium,SENIOR,0.949,R Balasubhramanium,r balasubhramanium,Sr.Adv,10018,2023-11-24,Respondent,unanimous_3plus+latest_agrees,most_frequent
293,6,R Balasubhramanium,SENIOR,0.949,R Balasubramaniumn,r balasubramaniumn,Sr. Advocate,10099,2025-10-23,Applicant,unanimous_3plus+latest_agrees,most_frequent
327,6,R Balasubhramanium,SENIOR,0.948,R. Balasubramiam,r balasubramiam,Senior Advocate,10110,2019-11-16,Respondent,unanimous_3plus+latest_agrees,most_frequent
565,6,R Balasubhramanium,SENIOR,0.95,R. Balasubramaium,r balasubramaium,Senior Advocate,10184,2020-01-12,Union of India,unanimous_3plus+latest_agrees,most_frequent
848,6,R Balasubhramanium,SENIOR,0.949,R Balasubhramanium,r balasubhramanium,Senior Advocate,10273,2024-05-03,Respondent,unanimous_3plus+latest_agrees,most_frequent
854,6,R Balasubhramanium,SENIOR,0.949,R Balasubramaniumn,r balasubramaniumn,Sr. Advocate,10274,2025-07-06,Union of India,unanimous_3plus+latest_agrees,most_frequent
918,6,R Balasubhramanium,SENIOR,0.948,R. Balasubramiam,r balasubramiam,Sr. Adv.,10295,2018-08-11,Respondent,unanimous_3plus+latest_agrees,most_frequent
1532,6,R Balasubhramanium,SENIOR,0.95,R. Balasubramium,r balasubramium,Senior Adv.,10486,2024-07-14,Respondent,unanimous_3plus+latest_agrees,most_frequent
1576,6,R Balasubhramanium,SENIOR,0.949,R Balasubhramanium,r balasubhramanium,Senior Advocate,10501,2023-05-29,State,unanimous_3plus+latest_agrees,most_frequent
2115,6,R Balasubhramanium,SENIOR,0.948,R. Balasubramiam,r balasubramiam,Sr.Adv,10678,2018-06-22,Applicant,unanimous_3plus+latest_agrees,most_frequent
2197,6,R Balasubhramanium,SENIOR,0.95,R. Balasubramium,r balasubramium,Senior Advocate,10705,2018-01-03,Applicant,unanimous_3plus+latest_agrees,most_frequent
2452,6,R Balasubhramanium,SENIOR,0.949,R Balasubhramanium,r balasubhramanium,Sr.Adv,10787,2025-05-08,Petitioner,unanimous_3plus+latest_agrees,most_frequent
2718,6,R Balasubhramanium,SENIOR,0.949,R Balasubramaniumn,r balasubramaniumn,Senior Adv.,10869,2023-03-14,Applicant,unanimous_3plus+latest_agrees,most_frequent
3108,6,R Balasubhramanium,SENIOR,0.948,R. Balasubramiam,r balasubramiam,Sr.Adv,10993,2025-06-17,Union of India,unanimous_3plus+latest_agrees,most_frequent
3288,6,R Balasubhramanium,SENIOR,0.949,R Balasubhramanium,r balasubhramanium,Sr.Adv,11057,2021-07-03,Intervenor,unanimous_3plus+latest_agrees,most_frequent
3551,6,R Balasubhramanium,SENIOR,0.949,R Balasubhramanium,r balasubhramanium,Senior Advocate,11141,2025-05-30,Respondent,unanimous_3plus+latest_agrees,most_frequent
8,7,Alapati Sahithya Krishna,AOR,0.892,A. Sahithya Krishna,a sahithya krishna,AOR,10003,2020-11-26,Petitioner,unanimous_3plus+latest_agrees,most_frequent
56,7,Alapati Sahithya Krishna,AOR,0.933,Alapati Sahithya Krishna,alapati sahithya krishna,A.O.R.,10022,2023-08-20,Union of India,unanimous_3plus+latest_agrees,most_frequent
71,7,Alapati Sahithya Krishna,AOR,0.865,A. S. Krishna,a s krishna,Advocate-on-Record,10026,2023-04-17,Intervenor,unanimous_3plus+latest_agrees,most_frequent
337,7,Alapati Sahithya Krishna,AOR,0.934,Alapati Sahitya Krishna,alapati sahitya krishna,A.O.R.,10113,2025-01-13,Respondent,unanimous_3plus+latest_agrees,most_frequent
346,7,Alapati Sahithya Krishna,AOR,0.933,Alapati Sahithya Krishna,alapati sahithya krishna,Advocate on Record,10115,2018-10-02,Petitioner,unanimous_3plus+latest_agrees,most_frequent
465,7,Alapati Sahithya Krishna,AOR,0.934,Alapati Sahitya Krishna,alapati sahitya krishna,Advocate on Record,10153,2019-01-06,Union of India,unanimous_3plus+latest_agrees,most_frequent
490,7,Alapati Sahithya Krishna,AOR,0.933,Alapati Sahithya Krishna,alapati sahithya krishna,Advocate-on-Record,10162,2025-03-17,Union of India,unanimous_3plus+latest_agrees,most_frequent
694,7,Alapati Sahithya Krishna,AOR,0.865,A. S. Krishna,a s krishna,Advocate on Record,10226,2023-12-31,Intervenor,unanimous_3plus+latest_agrees,most_frequent
925,7,Alapati Sahithya Krishna,AOR,0.865,A. S. Krishna,a s krishna,AoR,10297,2024-09-23,State,unanimous_3plus+latest_agrees,most_frequent
956,7,Alapati Sahithya Krishna,AOR,0.933,Alapati Sahithya Krishna,alapati sahithya krishna,A.O.R.,10309,2025-07-16,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1177,7,Alapati Sahithya Krishna,AOR,0.932,Alapati Sathithya Krishna,alapati sathithya krishna,AOR,10369,2024-01-09,State,unanimous_3plus+latest_agrees,most_frequent
1184,7,Alapati Sahithya Krishna,AOR,0.933,Alapati Sahithya Krishna,alapati sahithya krishna,Advocate-on-Record,10372,2024-12-07,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1199,7,Alapati Sahithya Krishna,AOR,0.934,Alapati Sahitya Krishna,alapati sahitya krishna,A.O.R.,10377,2021-08-07,State,unanimous_3plus+latest_agrees,most_frequent
1237,7,Alapati Sahithya Krishna,AOR,0.933,Alapati Sahithya Krishna,alapati sahithya krishna,Advocate-on-Record,10389,2025-04-02,Petitioner,unanimous_3plus+latest_agrees,most_frequent
1510,7,Alapati Sahithya Krishna,AOR,0.892,A. Sahithya Krishna,a sahithya krishna,AOR,10481,2025-02-24,Petitioner,unanimous_3plus+latest_agrees,most_frequent
1552,7,Alapati Sahithya Krishna,AOR,0.933,Alapati Sahithya Krishna,alapati sahithya krishna,AoR,10494,2023-05-04,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1615,7,Alapati Sahithya Krishna,AOR,0.933,Alapati Sahithya Krishna,alapati sahithya krishna,AOR,10515,2022-08-20,Intervenor,unanimous_3plus+latest_agrees,most_frequent
1697,7,Alapati Sahithya Krishna,AOR,0.933,Alapati Sahithya Krishna,alapati sahithya krishna,A.O.R.,10541,2024-07-28,Respondent,unanimous_3plus+latest_agrees,most_frequent
1840,7,Alapati Sahithya Krishna,AOR,0.933,Alapati Sahithya Krishna,alapati sahithya krishna,A.O.R.,10584,2020-11-29,Respondent,unanimous_3plus+latest_agrees,most_frequent
1860,7,Alapati Sahithya Krishna,AOR,0.933,Alapati Sahithya Krishna,alapati sahithya krishna,AOR,10591,2025-09-10,Respondent,unanimous_3plus+latest_agrees,most_frequent
1877,7,Alapati Sahithya Krishna,AOR,0.933,Alapati Sahithya Krishna,alapati sahithya krishna,Advocate-on-Record,10595,2019-12-25,State,unanimous_3plus+latest_agrees,most_frequent
2051,7,Alapati Sahithya Krishna,AOR,0.865,A. S. Krishna,a s krishna,A.O.R.,10657,2019-03-29,Applicant,unanimous_3plus+latest_agrees,most_frequent
2068,7,Alapati Sahithya Krishna,AOR,0.933,Alapati Sahithya Krishna,alapati sahithya krishna,Advocate-on-Record,10662,2021-03-01,Union of India,unanimous_3plus+latest_agrees,most_frequent
2156,7,Alapati Sahithya Krishna,AOR,0.933,Alapati Sahithya Krishna,alapati sahithya krishna,A.O.R.,10692,2019-03-16,Respondent,unanimous_3plus+latest_agrees,most_frequent
2284,7,Alapati Sahithya Krishna,AOR,0.933,Alapati Sahithya Krishna,alapati sahithya krishna,A.O.R.,10733,2019-03-09,Applicant,unanimous_3plus+latest_agrees,most_frequent
2710,7,Alapati Sahithya Krishna,AOR,0.933,Alapati Sahithya Krishna,alapati sahithya krishna,A.O.R.,10866,2021-03-17,State,unanimous_3plus+latest_agrees,most_frequent
2785,7,Alapati Sahithya Krishna,AOR,0.934,Alapati Sahitya Krishna,alapati sahitya krishna,AoR,10889,2018-02-20,State,unanimous_3plus+latest_agrees,most_frequent
2975,7,Alapati Sahithya Krishna,AOR,0.932,Alapati Sathithya Krishna,alapati sathithya krishna,Advocate on Record,10951,2021-05-24,Respondent,unanimous_3plus+latest_agrees,most_frequent
2989,7,Alapati Sahithya Krishna,AOR,0.933,Alapati Sahithya Krishna,alapati sahithya krishna,AoR,10956,2021-10-25,State,unanimous_3plus+latest_agrees,most_frequent
3038,7,Alapati Sahithya Krishna,AOR,0.934,Alapati Sahitya Krishna,alapati sahitya krishna,AoR,10972,2018-03-04,Intervenor,unanimous_3plus+latest_agrees,most_frequent
3105,7,Alapati Sahithya Krishna,AOR,0.865,A. S. Krishna,a s krishna,Advocate-on-Record,10993,2025-06-17,Union of India,unanimous_3plus+latest_agrees,most_frequent
3236,7,Alapati Sahithya Krishna,AOR,0.934,Alapati Sahitya Krishna,alapati sahitya krishna,Advocate-on-Record,11039,2019-07-11,Petitioner,unanimous_3plus+latest_agrees,most_frequent
9,8,Sethu Prabhakaran,ADVOCATE,0.939,S. Prabakaran,s prabakaran,Adv.,10003,2020-11-26,Petitioner,unanimous_3plus+latest_agrees,most_frequent
188,8,Sethu Prabhakaran,ADVOCATE,0.904,Sethu Prabhakaran,sethu prabhakaran,Adv.,10061,2018-11-15,Respondent,unanimous_3plus+latest_agrees,most_frequent
426,8,Sethu Prabhakaran,ADVOCATE,0.939,S. Prabakaran,s prabakaran,Advocate,10140,2023-10-12,Respondent,unanimous_3plus+latest_agrees,most_frequent
550,8,Sethu Prabhakaran,ADVOCATE,0.939,S. Prabakaran,s prabakaran,advocate,10180,2025-12-31,Respondent,unanimous_3plus+latest_agrees,most_frequent
614,8,Sethu Prabhakaran,ADVOCATE,0.939,S. Prabakaran,s prabakaran,advocate,10197,2018-08-10,Respondent,unanimous_3plus+latest_agrees,most_frequent
809,8,Sethu Prabhakaran,ADVOCATE,0.939,S. Prabakaran,s prabakaran,Adv.,10262,2025-10-22,Applicant,unanimous_3plus+latest_agrees,most_frequent
819,8,Sethu Prabhakaran,ADVOCATE,0.904,Sethu Prabhakaran,sethu prabhakaran,Advocate ,10266,2022-04-05,Union of India,unanimous_3plus+latest_agrees,most_frequent
909,8,Sethu Prabhakaran,ADVOCATE,0.909,Sethu Prabakaran,sethu prabakaran,Advocate ,10293,2024-04-22,Respondent,unanimous_3plus+latest_agrees,most_frequent
964,8,Sethu Prabhakaran,ADVOCATE,0.934,S. Prabhakar,s prabhakar,Advocate ,10311,2023-08-28,Respondent,unanimous_3plus+latest_agrees,most_frequent
1364,8,Sethu Prabhakaran,ADVOCATE,0.939,S. Prabakaran,s prabakaran,Advocate,10431,2021-02-07,Union of India,unanimous_3plus+latest_agrees,most_frequent
1535,8,Sethu Prabhakaran,ADVOCATE,0.939,S. Prabakaran,s prabakaran,Advocate ,10487,2023-09-24,Union of India,unanimous_3plus+latest_agrees,most_frequent
1564,8,Sethu Prabhakaran,ADVOCATE,0.939,S. Prabakaran,s prabakaran,Advocate,10498,2025-08-11,Applicant,unanimous_3plus+latest_agrees,most_frequent
2018,8,Sethu Prabhakaran,ADVOCATE,0.939,S. Prabakaran,s prabakaran,Advocate,10646,2022-10-30,Union of India,unanimous_3plus+latest_agrees,most_frequent
2023,8,Sethu Prabhakaran,ADVOCATE,0.939,S. Prabakaran,s prabakaran,Adv.,10648,2022-08-14,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2149,8,Sethu Prabhakaran,ADVOCATE,0.939,S. Prabakaran,s prabakaran,advocate,10690,2025-01-04,Petitioner,unanimous_3plus+latest_agrees,most_frequent
2250,8,Sethu Prabhakaran,ADVOCATE,0.909,Sethu Prabakaran,sethu prabakaran,Adv.,10722,2018-11-24,State,unanimous_3plus+latest_agrees,most_frequent
2896,8,Sethu Prabhakaran,ADVOCATE,0.939,S. Prabakaran,s prabakaran,Adv.,10924,2019-04-29,Applicant,unanimous_3plus+latest_agrees,most_frequent
2995,8,Sethu Prabhakaran,ADVOCATE,0.94,S. Prabhakaran,s prabhakaran,Adv.,10958,2019-08-10,Petitioner,unanimous_3plus+latest_agrees,most_frequent
3005,8,Sethu Prabhakaran,ADVOCATE,0.934,S. Prabhakar,s prabhakar,advocate,10960,2020-04-20,Applicant,unanimous_3plus+latest_agrees,most_frequent
3011,8,Sethu Prabhakaran,ADVOCATE,0.904,Sethu Prabhakaran,sethu prabhakaran,Adv.,10962,2019-04-20,Petitioner,unanimous_3plus+latest_agrees,most_frequent
3128,8,Sethu Prabhakaran,ADVOCATE,0.939,S. Prabakaran,s prabakaran,Advocate,11000,2018-10-18,Union of India,unanimous_3plus+latest_agrees,most_frequent
3327,8,Sethu Prabhakaran,ADVOCATE,0.939,S. Prabakaran,s prabakaran,advocate,11069,2021-02-12,Union of India,unanimous_3plus+latest_agrees,most_frequent
3410,8,Sethu Prabhakaran,ADVOCATE,0.939,S. Prabakaran,s prabakaran,Advocate ,11094,2019-02-07,Union of India,unanimous_3plus+latest_agrees,most_frequent
3458,8,Sethu Prabhakaran,ADVOCATE,0.934,S. Prabhakar,s prabhakar,Advocate,11111,2020-11-03,Union of India,unanimous_3plus+latest_agrees,most_frequent
10,9,Rahul Shukla,SENIOR,0.95,Rahul Shukla,rahul shukla,Sr. Adv.,10004,2018-09-22,Respondent,unanimous_3plus+latest_agrees,most_frequent
125,9,Rahul Shukla,SENIOR,0.95,Rahul Shukla,rahul shukla,Sr.Adv,10042,2021-10-27,Applicant,unanimous_3plus+latest_agrees,most_frequent
480,9,Rahul Shukla,SENIOR,0.95,Rahul Shukla,rahul shukla,Sr. Adv.,10159,2019-06-26,Applicant,unanimous_3plus+latest_agrees,most_frequent
2022,9,Rahul Shukla,SENIOR,0.95,Rahul Shukla,rahul shukla,Senior Adv.,10647,2018-01-30,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2583,9,Rahul Shukla,SENIOR,0.95,Rahul Shukla,rahul shukla,Sr.Adv,10827,2022-10-13,Union of India,unanimous_3plus+latest_agrees,most_frequent
11,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth S. Chapalgoankar,siddharth s chapalgoankar,Advocate-on-Record,10005,2022-12-22,Respondent,unanimous_3plus+latest_agrees,most_frequent
141,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth S. Chapalgoankar,siddharth s chapalgoankar,AoR,10047,2025-06-05,State,unanimous_3plus+latest_agrees,most_frequent
189,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth S. Chapalgaonkar,siddharth s chapalgaonkar,A.O.R.,10062,2021-08-01,Respondent,unanimous_3plus+latest_agrees,most_frequent
218,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth Chapalgaokar,siddharth chapalgaokar,AoR,10071,2024-06-25,Applicant,unanimous_3plus+latest_agrees,most_frequent
272,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth S. Chapalgoankar,siddharth s chapalgoankar,Advocate on Record,10091,2018-12-02,State,unanimous_3plus+latest_agrees,most_frequent
397,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth S. Chapalgaorkar,siddharth s chapalgaorkar,Advocate-on-Record,10131,2018-03-24,Union of India,unanimous_3plus+latest_agrees,most_frequent
402,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth S. Chapalganonkar,siddharth s chapalganonkar,AoR,10132,2021-05-26,Union of India,unanimous_3plus+latest_agrees,most_frequent
624,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth S. Chapalgoankar,siddharth s chapalgoankar,AoR,10201,2025-01-28,Respondent,unanimous_3plus+latest_agrees,most_frequent
739,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth S. Chapalgoankar,siddharth s chapalgoankar,A.O.R.,10241,2021-04-24,Respondent,unanimous_3plus+latest_agrees,most_frequent
823,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth Chapalgaokar,siddharth chapalgaokar,Advocate on Record,10267,2025-09-04,Applicant,unanimous_3plus+latest_agrees,most_frequent
833,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth S. Chapalgoankar,siddharth s chapalgoankar,A.O.R.,10269,2019-04-08,State,unanimous_3plus+latest_agrees,most_frequent
850,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth S. Chapalgaonkar,siddharth s chapalgaonkar,A.O.R.,10274,2025-07-06,Union of India,unanimous_3plus+latest_agrees,most_frequent
972,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth S. Chapalgoankar,siddharth s chapalgoankar,AoR,10313,2024-03-16,State,unanimous_3plus+latest_agrees,most_frequent
1200,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth S. Chapalgoankar,siddharth s chapalgoankar,AOR,10377,2021-08-07,State,unanimous_3plus+latest_agrees,most_frequent
1305,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth S. Chapalgoankar,siddharth s chapalgoankar,Advocate-on-Record,10412,2024-02-21,Petitioner,unanimous_3plus+latest_agrees,most_frequent
1315,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth S. Chapalgaonkar,siddharth s chapalgaonkar,A.O.R.,10416,2020-11-01,Respondent,unanimous_3plus+latest_agrees,most_frequent
1335,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth S. Chapalgoankar,siddharth s chapalgoankar,Advocate-on-Record,10422,2022-01-02,Respondent,unanimous_3plus+latest_agrees,most_frequent
1359,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth S. Chapalgaonkar,siddharth s chapalgaonkar,A.O.R.,10430,2025-12-27,Applicant,unanimous_3plus+latest_agrees,most_frequent
1596,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth S. Chapalgoankar,siddharth s chapalgoankar,AOR,10508,2023-10-30,Petitioner,unanimous_3plus+latest_agrees,most_frequent
2046,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth S. Chapalgoankar,siddharth s chapalgoankar,Advocate-on-Record,10655,2021-01-06,State,unanimous_3plus+latest_agrees,most_frequent
2070,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth Chapalgaokar,siddharth chapalgaokar,A.O.R.,10662,2021-03-01,Union of India,unanimous_3plus+latest_agrees,most_frequent
2355,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth S. Chapalgaokar,siddharth s chapalgaokar,AoR,10756,2021-05-15,Petitioner,unanimous_3plus+latest_agrees,most_frequent
2814,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth S. Chapalgoankar,siddharth s chapalgoankar,Advocate-on-Record,10899,2025-06-25,Intervenor,unanimous_3plus+latest_agrees,most_frequent
2917,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth S. Chapalgoankar,siddharth s chapalgoankar,Advocate-on-Record,10931,2019-04-12,Applicant,unanimous_3plus+latest_agrees,most_frequent
3231,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth Chapalgaokar,siddharth chapalgaokar,A.O.R.,11037,2018-10-21,Applicant,unanimous_3plus+latest_agrees,most_frequent
3317,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth S. Chapalgoankar,siddharth s chapalgoankar,AOR,11066,2018-07-31,Applicant,unanimous_3plus+latest_agrees,most_frequent
3376,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth S. Chapalgoankar,siddharth s chapalgoankar,Advocate on Record,11086,2025-11-30,State,unanimous_3plus+latest_agrees,most_frequent
3419,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth S. Chapalgoankar,siddharth s chapalgoankar,Advocate on Record,11096,2020-09-17,Applicant,unanimous_3plus+latest_agrees,most_frequent
3540,10,Siddharth S. Chapalgoankar,AOR,0.95,Siddharth S. Chapalgaonkar,siddharth s chapalgaonkar,Advocate on Record,11137,2025-04-04,Petitioner,unanimous_3plus+latest_agrees,most_frequent
12,11,R. Anand Padmanabhan,AOR,0.995,R. Anand Padmananham,r anand padmananham,AoR,10005,2022-12-22,Respondent,aor_registry_match,registry(sim=1.00)
91,11,R. Anand Padmanabhan,AOR,0.995,R. Anand Padmananham,r anand padmananham,Advocate on Record,10031,2022-05-10,Union of India,aor_registry_match,registry(sim=1.00)
93,11,R. Anand Padmanabhan,AOR,0.999,R. Anand Padmanadhan,r anand padmanadhan,AOR,10031,2022-05-10,Union of India,aor_registry_match,registry(sim=1.00)
161,11,R. Anand Padmanabhan,AOR,1.0,R. Anand Padmanabhan,r anand padmanabhan,Advocate on Record,10052,2025-10-11,Intervenor,aor_registry_match,registry(sim=1.00)
306,11,R. Anand Padmanabhan,AOR,1.0,R. Anand Padmanabhan,r anand padmanabhan,AoR,10104,2023-04-29,Intervenor,aor_registry_match,registry(sim=1.00)
322,11,R. Anand Padmanabhan,AOR,0.999,R. Anand Padmanabhgan,r anand padmanabhgan,Advocate-on-Record,10109,2023-01-14,Respondent,aor_registry_match,registry(sim=1.00)
383,11,R. Anand Padmanabhan,AOR,1.0,R. Anand Padmanabhan,r anand padmanabhan,AoR,10126,2019-12-07,Union of India,aor_registry_match,registry(sim=1.00)
420,11,R. Anand Padmanabhan,AOR,1.0,R. Anand Padmanabhan,r anand padmanabhan,AOR,10139,2023-10-17,Union of India,aor_registry_match,registry(sim=1.00)
453,11,R. Anand Padmanabhan,AOR,1.0,R. Anand Padmanabhan,r anand padmanabhan,AOR,10150,2023-04-28,Intervenor,aor_registry_match,registry(sim=1.00)
501,11,R. Anand Padmanabhan,AOR,0.999,R. Anand Padmanadhan,r anand padmanadhan,AoR,10166,2019-02-24,Petitioner,aor_registry_match,registry(sim=1.00)
536,11,R. Anand Padmanabhan,AOR,0.999,R Anand Padmanaban,r anand padmanaban,AoR,10176,2025-05-08,State,aor_registry_match,registry(sim=1.00)
633,11,R. Anand Padmanabhan,AOR,0.996,R. Anand Padmananham,r anand padmananham,A.O.R.,10205,2018-12-27,Respondent,aor_registry_match,registry(sim=1.00)
672,11,R. Anand Padmanabhan,AOR,0.996,R. Anand Padmananham,r anand padmananham,AOR,10218,2025-09-14,Respondent,aor_registry_match,registry(sim=1.00)
830,11,R. Anand Padmanabhan,AOR,1.0,R. Anand Padmanabhan,r anand padmanabhan,AOR,10269,2019-04-08,State,aor_registry_match,registry(sim=1.00)
915,11,R. Anand Padmanabhan,AOR,1.0,R. Anand Padmnanabhan,r anand padmnanabhan,A.O.R.,10294,2023-02-12,Union of India,aor_registry_match,registry(sim=1.00)
940,11,R. Anand Padmanabhan,AOR,1.0,R. Anand Padmnanabhan,r anand padmnanabhan,A.O.R.,10302,2025-11-15,Petitioner,aor_registry_match,registry(sim=1.00)
949,11,R. Anand Padmanabhan,AOR,1.0,R. Anand Padmanabhan,r anand padmanabhan,Advocate-on-Record,10306,2022-05-29,Respondent,aor_registry_match,registry(sim=1.00)
976,11,R. Anand Padmanabhan,AOR,1.0,R Anand Padmanabha,r anand padmanabha,AoR,10314,2023-06-02,Intervenor,aor_registry_match,registry(sim=1.00)
